IP,Port,CVE,CVSS_Score,Confidentiality_Impact,Integrity_Impact,Availability_Impact,Access_Complexity,Authentication,Gained_Access,CWE_ID,Exploits,Metasploit,Host_Name,Product,CWE_Description,CWE_URL,CVE_URL
129.25.10.139,22,CVE-2016-6210,4.3,Partial,None,None,Medium,Not required,None,200,40136.0,True,triangleshare-weekly.student-org.drexel.edu,OpenSSH,CWE-200: Exposure of Sensitive Information to an Unauthorized Actor,https://cwe.mitre.org/data/definitions/200.html,https://nvd.nist.gov/vuln/detail/CVE-2016-6210
129.25.10.139,22,CVE-2019-6110,4.0,Partial,Partial,None,High,Not required,None,284,46193.0,False,triangleshare-weekly.student-org.drexel.edu,OpenSSH,CWE-284: Improper Access Control,https://cwe.mitre.org/data/definitions/284.html,https://nvd.nist.gov/vuln/detail/CVE-2019-6110
129.25.10.139,22,CVE-2019-6109,4.0,Partial,Partial,None,High,Not required,None,284,,False,triangleshare-weekly.student-org.drexel.edu,OpenSSH,CWE-284: Improper Access Control,https://cwe.mitre.org/data/definitions/284.html,https://nvd.nist.gov/vuln/detail/CVE-2019-6109
129.25.10.139,22,CVE-2018-20685,2.6,None,Partial,None,High,Not required,None,706,,False,triangleshare-weekly.student-org.drexel.edu,OpenSSH,CWE-706: Use of Incorrectly-Resolved Name or Reference,https://cwe.mitre.org/data/definitions/706.html,https://nvd.nist.gov/vuln/detail/CVE-2018-20685
129.25.10.139,22,CVE-2016-10011,2.1,Partial,None,None,Low,Not required,None,320,,False,triangleshare-weekly.student-org.drexel.edu,OpenSSH,,https://cwe.mitre.org/data/definitions/320.html,https://nvd.nist.gov/vuln/detail/CVE-2016-10011
129.25.10.14,80,CVE-2020-11984,,,,,,,,,,,spacetime.physics.drexel.edu,Apache httpd,,,
129.25.10.14,80,CVE-2019-0211,7.2,Complete,Complete,Complete,Low,Not required,None,264,46676.0,False,spacetime.physics.drexel.edu,Apache httpd,,https://cwe.mitre.org/data/definitions/264.html,https://nvd.nist.gov/vuln/detail/CVE-2019-0211
129.25.10.14,80,CVE-2019-10082,6.4,Partial,None,Partial,Low,Not required,None,416,,False,spacetime.physics.drexel.edu,Apache httpd,CWE-416: Use After Free,https://cwe.mitre.org/data/definitions/416.html,https://nvd.nist.gov/vuln/detail/CVE-2019-10082
129.25.10.14,80,CVE-2019-10097,6.0,Partial,Partial,Partial,Medium,Single system,None,119,,False,spacetime.physics.drexel.edu,Apache httpd,CWE-119: Improper Restriction of Operations within the Bounds of a Memory Buffer,https://cwe.mitre.org/data/definitions/119.html,https://nvd.nist.gov/vuln/detail/CVE-2019-10097
129.25.10.14,80,CVE-2019-0217,6.0,Partial,Partial,Partial,Medium,Single system,None,362,,False,spacetime.physics.drexel.edu,Apache httpd,CWE-362: Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition'),https://cwe.mitre.org/data/definitions/362.html,https://nvd.nist.gov/vuln/detail/CVE-2019-0217
129.25.10.14,80,CVE-2020-1927,,,,,,,,,,,spacetime.physics.drexel.edu,Apache httpd,,,
129.25.10.14,80,CVE-2019-10098,5.8,Partial,Partial,None,Medium,Not required,None,601,,False,spacetime.physics.drexel.edu,Apache httpd,CWE-601: URL Redirection to Untrusted Site ('Open Redirect'),https://cwe.mitre.org/data/definitions/601.html,https://nvd.nist.gov/vuln/detail/CVE-2019-10098
129.25.10.14,80,CVE-2020-9490,,,,,,,,,,,spacetime.physics.drexel.edu,Apache httpd,,,
129.25.10.14,80,CVE-2020-1934,,,,,,,,,,,spacetime.physics.drexel.edu,Apache httpd,,,
129.25.10.14,80,CVE-2019-10081,5.0,None,None,Partial,Low,Not required,None,119,,False,spacetime.physics.drexel.edu,Apache httpd,CWE-119: Improper Restriction of Operations within the Bounds of a Memory Buffer,https://cwe.mitre.org/data/definitions/119.html,https://nvd.nist.gov/vuln/detail/CVE-2019-10081
129.25.10.14,80,CVE-2019-0220,5.0,Partial,None,None,Low,Not required,None,399,,False,spacetime.physics.drexel.edu,Apache httpd,,https://cwe.mitre.org/data/definitions/399.html,https://nvd.nist.gov/vuln/detail/CVE-2019-0220
129.25.10.14,80,CVE-2019-0196,5.0,None,None,Partial,Low,Not required,None,416,,False,spacetime.physics.drexel.edu,Apache httpd,CWE-416: Use After Free,https://cwe.mitre.org/data/definitions/416.html,https://nvd.nist.gov/vuln/detail/CVE-2019-0196
129.25.10.14,80,CVE-2018-17199,5.0,None,Partial,None,Low,Not required,None,384,,False,spacetime.physics.drexel.edu,Apache httpd,,https://cwe.mitre.org/data/definitions/384.html,https://nvd.nist.gov/vuln/detail/CVE-2018-17199
129.25.10.14,80,CVE-2018-17189,5.0,None,None,Partial,Low,Not required,None,400,,False,spacetime.physics.drexel.edu,Apache httpd,CWE-400: Uncontrolled Resource Consumption,https://cwe.mitre.org/data/definitions/400.html,https://nvd.nist.gov/vuln/detail/CVE-2018-17189
129.25.10.14,80,CVE-2019-0197,4.9,None,Partial,Partial,Medium,Single system,None,444,,False,spacetime.physics.drexel.edu,Apache httpd,CWE-444: Inconsistent Interpretation of HTTP Requests ('HTTP Request Smuggling'),https://cwe.mitre.org/data/definitions/444.html,https://nvd.nist.gov/vuln/detail/CVE-2019-0197
129.25.10.14,80,CVE-2020-11993,,,,,,,,,,,spacetime.physics.drexel.edu,Apache httpd,,,
129.25.10.14,80,CVE-2019-10092,4.3,None,Partial,None,Medium,Not required,None,79,,False,spacetime.physics.drexel.edu,Apache httpd,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://cwe.mitre.org/data/definitions/79.html,https://nvd.nist.gov/vuln/detail/CVE-2019-10092
129.25.10.14,80,CVE-2018-11763,4.3,None,None,Partial,Medium,Not required,None,20,,False,spacetime.physics.drexel.edu,Apache httpd,CWE-20: Improper Input Validation,https://cwe.mitre.org/data/definitions/20.html,https://nvd.nist.gov/vuln/detail/CVE-2018-11763
129.25.10.14,22,CVE-2019-6111,5.8,None,Partial,Partial,Medium,Not required,None,20,46193.0,False,spacetime.physics.drexel.edu,OpenSSH,CWE-20: Improper Input Validation,https://cwe.mitre.org/data/definitions/20.html,https://nvd.nist.gov/vuln/detail/CVE-2019-6111
129.25.10.14,22,CVE-2019-16905,0.0,???,???,???,???,???,None,CWE id is not defined for this vulnerability,,False,spacetime.physics.drexel.edu,OpenSSH,,,https://nvd.nist.gov/vuln/detail/CVE-2019-16905
129.25.10.14,22,CVE-2020-14145,,,,,,,,,,,spacetime.physics.drexel.edu,OpenSSH,,,
129.25.10.14,22,CVE-2019-6110,4.0,Partial,Partial,None,High,Not required,None,284,46193.0,False,spacetime.physics.drexel.edu,OpenSSH,CWE-284: Improper Access Control,https://cwe.mitre.org/data/definitions/284.html,https://nvd.nist.gov/vuln/detail/CVE-2019-6110
129.25.10.14,22,CVE-2019-6109,4.0,Partial,Partial,None,High,Not required,None,284,,False,spacetime.physics.drexel.edu,OpenSSH,CWE-284: Improper Access Control,https://cwe.mitre.org/data/definitions/284.html,https://nvd.nist.gov/vuln/detail/CVE-2019-6109
129.25.10.14,22,CVE-2018-20685,2.6,None,Partial,None,High,Not required,None,706,,False,spacetime.physics.drexel.edu,OpenSSH,CWE-706: Use of Incorrectly-Resolved Name or Reference,https://cwe.mitre.org/data/definitions/706.html,https://nvd.nist.gov/vuln/detail/CVE-2018-20685
129.25.10.146,80,,,,,,,,,,,,combustion.mem.drexel.edu,Microsoft IIS httpd,,,
129.25.10.146,443,,,,,,,,,,,,combustion.mem.drexel.edu,Microsoft IIS httpd,,,
129.25.10.177,8000,,,,,,,,,,,,imagerunner5570.coas.drexel.edu,,,,
129.25.10.177,515,,,,,,,,,,,,imagerunner5570.coas.drexel.edu,,,,
129.25.10.177,8443,,,,,,,,,,,,imagerunner5570.coas.drexel.edu,,,,
129.25.10.177,80,,,,,,,,,,,,imagerunner5570.coas.drexel.edu,,,,
129.25.10.177,443,,,,,,,,,,,,,,,,
129.25.10.196,80,,,,,,,,,,,,wkdu-stl-studio.student-org.drexel.edu,,,,
129.25.10.201,80,CVE-2020-11984,,,,,,,,,,,wkdu-library.student-org.drexel.edu,Apache httpd,,,
129.25.10.201,80,CVE-2020-1927,,,,,,,,,,,wkdu-library.student-org.drexel.edu,Apache httpd,,,
129.25.10.201,80,CVE-2020-9490,,,,,,,,,,,wkdu-library.student-org.drexel.edu,Apache httpd,,,
129.25.10.201,80,CVE-2020-1934,,,,,,,,,,,wkdu-library.student-org.drexel.edu,Apache httpd,,,
129.25.10.201,80,CVE-2020-11993,,,,,,,,,,,wkdu-library.student-org.drexel.edu,Apache httpd,,,
129.25.10.201,443,CVE-2020-11984,,,,,,,,,,,wkdu-library.student-org.drexel.edu,Apache httpd,,,
129.25.10.201,443,CVE-2020-1927,,,,,,,,,,,wkdu-library.student-org.drexel.edu,Apache httpd,,,
129.25.10.201,443,CVE-2020-9490,,,,,,,,,,,wkdu-library.student-org.drexel.edu,Apache httpd,,,
129.25.10.201,443,CVE-2020-1934,,,,,,,,,,,wkdu-library.student-org.drexel.edu,Apache httpd,,,
129.25.10.201,443,CVE-2020-11993,,,,,,,,,,,wkdu-library.student-org.drexel.edu,Apache httpd,,,
129.25.10.201,22,CVE-2020-15778,,,,,,,,,,,wkdu-library.student-org.drexel.edu,OpenSSH,,,
129.25.10.201,22,CVE-2020-12062,,,,,,,,,,,wkdu-library.student-org.drexel.edu,OpenSSH,,,
129.25.10.201,22,CVE-2020-14145,,,,,,,,,,,wkdu-library.student-org.drexel.edu,OpenSSH,,,
129.25.10.234,993,,,,,,,,,,,,,,,,
129.25.10.234,80,,,,,,,,,,,,nulab2.physics.drexel.edu,Apache httpd,,,
129.25.10.234,21,,,,,,,,,,,,nulab2.physics.drexel.edu,,,,
129.25.10.234,22,CVE-2019-6111,5.8,None,Partial,Partial,Medium,Not required,None,20,46193.0,False,nulab2.physics.drexel.edu,OpenSSH,CWE-20: Improper Input Validation,https://cwe.mitre.org/data/definitions/20.html,https://nvd.nist.gov/vuln/detail/CVE-2019-6111
129.25.10.234,22,CVE-2018-15919,5.0,Partial,None,None,Low,Not required,None,200,,False,nulab2.physics.drexel.edu,OpenSSH,CWE-200: Exposure of Sensitive Information to an Unauthorized Actor,https://cwe.mitre.org/data/definitions/200.html,https://nvd.nist.gov/vuln/detail/CVE-2018-15919
129.25.10.234,22,CVE-2018-15473,5.0,Partial,None,None,Low,Not required,None,200,45210.0,True,nulab2.physics.drexel.edu,OpenSSH,CWE-200: Exposure of Sensitive Information to an Unauthorized Actor,https://cwe.mitre.org/data/definitions/200.html,https://nvd.nist.gov/vuln/detail/CVE-2018-15473
129.25.10.234,22,CVE-2018-15473,5.0,Partial,None,None,Low,Not required,None,200,45939.0,True,nulab2.physics.drexel.edu,OpenSSH,CWE-200: Exposure of Sensitive Information to an Unauthorized Actor,https://cwe.mitre.org/data/definitions/200.html,https://nvd.nist.gov/vuln/detail/CVE-2018-15473
129.25.10.234,22,CVE-2018-15473,5.0,Partial,None,None,Low,Not required,None,200,45233.0,True,nulab2.physics.drexel.edu,OpenSSH,CWE-200: Exposure of Sensitive Information to an Unauthorized Actor,https://cwe.mitre.org/data/definitions/200.html,https://nvd.nist.gov/vuln/detail/CVE-2018-15473
129.25.10.234,22,CVE-2017-15906,5.0,None,Partial,None,Low,Not required,None,269,,False,nulab2.physics.drexel.edu,OpenSSH,CWE-269: Improper Privilege Management,https://cwe.mitre.org/data/definitions/269.html,https://nvd.nist.gov/vuln/detail/CVE-2017-15906
129.25.10.234,22,CVE-2020-14145,,,,,,,,,,,nulab2.physics.drexel.edu,OpenSSH,,,
129.25.10.234,22,CVE-2019-6110,4.0,Partial,Partial,None,High,Not required,None,284,46193.0,False,nulab2.physics.drexel.edu,OpenSSH,CWE-284: Improper Access Control,https://cwe.mitre.org/data/definitions/284.html,https://nvd.nist.gov/vuln/detail/CVE-2019-6110
129.25.10.234,22,CVE-2019-6109,4.0,Partial,Partial,None,High,Not required,None,284,,False,nulab2.physics.drexel.edu,OpenSSH,CWE-284: Improper Access Control,https://cwe.mitre.org/data/definitions/284.html,https://nvd.nist.gov/vuln/detail/CVE-2019-6109
129.25.10.234,22,CVE-2018-20685,2.6,None,Partial,None,High,Not required,None,706,,False,nulab2.physics.drexel.edu,OpenSSH,CWE-706: Use of Incorrectly-Resolved Name or Reference,https://cwe.mitre.org/data/definitions/706.html,https://nvd.nist.gov/vuln/detail/CVE-2018-20685
129.25.10.234,53,,,,,,,,,,,,nulab2.physics.drexel.edu,,,,
129.25.10.234,25,,,,,,,,,,,,nulab2.physics.drexel.edu,Postfix smtpd,,,
129.25.10.234,443,,,,,,,,,,,,nulab2.physics.drexel.edu,Apache httpd,,,
129.25.10.241,5985,,,,,,,,,,,,dps-com-3.psd.drexel.edu,,,,
129.25.10.243,5985,,,,,,,,,,,,dps-com-4.psd.drexel.edu,,,,
129.25.10.246,5985,,,,,,,,,,,,dps-com-bu-2.psd.drexel.edu,,,,
129.25.10.42,80,,,,,,,,,,,,wkdu-recordings.student-org.drexel.edu,nginx,,,
129.25.10.42,443,,,,,,,,,,,,wkdu-recordings.student-org.drexel.edu,nginx,,,
129.25.10.42,22,CVE-2020-15778,,,,,,,,,,,wkdu-recordings.student-org.drexel.edu,OpenSSH,,,
129.25.10.42,22,CVE-2020-12062,,,,,,,,,,,wkdu-recordings.student-org.drexel.edu,OpenSSH,,,
129.25.10.42,22,CVE-2020-14145,,,,,,,,,,,wkdu-recordings.student-org.drexel.edu,OpenSSH,,,
129.25.10.67,8000,,,,,,,,,,,,du-ia-infoserv22.ia.drexel.edu,,,,
129.25.10.67,515,,,,,,,,,,,,du-ia-infoserv22.ia.drexel.edu,,,,
129.25.10.67,8443,,,,,,,,,,,,du-ia-infoserv22.ia.drexel.edu,,,,
129.25.10.67,80,,,,,,,,,,,,du-ia-infoserv22.ia.drexel.edu,,,,
129.25.10.67,443,,,,,,,,,,,,du-ia-infoserv22.ia.drexel.edu,Canon printer web interface,,,
129.25.10.71,80,,,,,,,,,,,,wkdu-streams.student-org.drexel.edu,nginx,,,
129.25.10.71,443,,,,,,,,,,,,wkdu-streams.student-org.drexel.edu,nginx,,,
129.25.10.71,22,CVE-2020-15778,,,,,,,,,,,wkdu-streams.student-org.drexel.edu,OpenSSH,,,
129.25.10.71,22,CVE-2020-12062,,,,,,,,,,,wkdu-streams.student-org.drexel.edu,OpenSSH,,,
129.25.10.71,22,CVE-2020-14145,,,,,,,,,,,wkdu-streams.student-org.drexel.edu,OpenSSH,,,
129.25.10.81,3306,,,,,,,,,,,,ilab1.physics.drexel.edu,MySQL,,,
129.25.10.81,80,,,,,,,,,,,,ilab1.physics.drexel.edu,Apache httpd,,,
129.25.10.81,53,,,,,,,,,,,,ilab1.physics.drexel.edu,,,,
129.25.10.81,21,,,,,,,,,,,,ilab1.physics.drexel.edu,,,,
129.25.10.81,443,,,,,,,,,,,,ilab1.physics.drexel.edu,Apache httpd,,,
129.25.10.82,80,,,,,,,,,,,,ilab2.physics.drexel.edu,Apache httpd,,,
129.25.10.82,53,,,,,,,,,,,,ilab2.physics.drexel.edu,,,,
129.25.10.82,21,,,,,,,,,,,,ilab2.physics.drexel.edu,,,,
129.25.10.82,22,CVE-2019-6111,5.8,None,Partial,Partial,Medium,Not required,None,20,46193.0,False,ilab2.physics.drexel.edu,OpenSSH,CWE-20: Improper Input Validation,https://cwe.mitre.org/data/definitions/20.html,https://nvd.nist.gov/vuln/detail/CVE-2019-6111
129.25.10.82,22,CVE-2018-15919,5.0,Partial,None,None,Low,Not required,None,200,,False,ilab2.physics.drexel.edu,OpenSSH,CWE-200: Exposure of Sensitive Information to an Unauthorized Actor,https://cwe.mitre.org/data/definitions/200.html,https://nvd.nist.gov/vuln/detail/CVE-2018-15919
129.25.10.82,22,CVE-2018-15473,5.0,Partial,None,None,Low,Not required,None,200,45210.0,True,ilab2.physics.drexel.edu,OpenSSH,CWE-200: Exposure of Sensitive Information to an Unauthorized Actor,https://cwe.mitre.org/data/definitions/200.html,https://nvd.nist.gov/vuln/detail/CVE-2018-15473
129.25.10.82,22,CVE-2018-15473,5.0,Partial,None,None,Low,Not required,None,200,45939.0,True,ilab2.physics.drexel.edu,OpenSSH,CWE-200: Exposure of Sensitive Information to an Unauthorized Actor,https://cwe.mitre.org/data/definitions/200.html,https://nvd.nist.gov/vuln/detail/CVE-2018-15473
129.25.10.82,22,CVE-2018-15473,5.0,Partial,None,None,Low,Not required,None,200,45233.0,True,ilab2.physics.drexel.edu,OpenSSH,CWE-200: Exposure of Sensitive Information to an Unauthorized Actor,https://cwe.mitre.org/data/definitions/200.html,https://nvd.nist.gov/vuln/detail/CVE-2018-15473
129.25.10.82,22,CVE-2017-15906,5.0,None,Partial,None,Low,Not required,None,269,,False,ilab2.physics.drexel.edu,OpenSSH,CWE-269: Improper Privilege Management,https://cwe.mitre.org/data/definitions/269.html,https://nvd.nist.gov/vuln/detail/CVE-2017-15906
129.25.10.82,22,CVE-2020-14145,,,,,,,,,,,ilab2.physics.drexel.edu,OpenSSH,,,
129.25.10.82,22,CVE-2019-6110,4.0,Partial,Partial,None,High,Not required,None,284,46193.0,False,ilab2.physics.drexel.edu,OpenSSH,CWE-284: Improper Access Control,https://cwe.mitre.org/data/definitions/284.html,https://nvd.nist.gov/vuln/detail/CVE-2019-6110
129.25.10.82,22,CVE-2019-6109,4.0,Partial,Partial,None,High,Not required,None,284,,False,ilab2.physics.drexel.edu,OpenSSH,CWE-284: Improper Access Control,https://cwe.mitre.org/data/definitions/284.html,https://nvd.nist.gov/vuln/detail/CVE-2019-6109
129.25.10.82,22,CVE-2018-20685,2.6,None,Partial,None,High,Not required,None,706,,False,ilab2.physics.drexel.edu,OpenSSH,CWE-706: Use of Incorrectly-Resolved Name or Reference,https://cwe.mitre.org/data/definitions/706.html,https://nvd.nist.gov/vuln/detail/CVE-2018-20685
129.25.10.82,443,,,,,,,,,,,,ilab2.physics.drexel.edu,Apache httpd,,,
129.25.10.83,80,,,,,,,,,,,,ilab3.physics.drexel.edu,Apache httpd,,,
129.25.10.83,53,,,,,,,,,,,,ilab3.physics.drexel.edu,,,,
129.25.10.83,443,,,,,,,,,,,,ilab3.physics.drexel.edu,Apache httpd,,,
129.25.10.83,21,,,,,,,,,,,,ilab3.physics.drexel.edu,,,,
129.25.11.147,22,CVE-2015-5600,8.5,Partial,None,Complete,Low,Not required,None,264,,False,maxwell.chemistry.drexel.edu,OpenSSH,,https://cwe.mitre.org/data/definitions/264.html,https://nvd.nist.gov/vuln/detail/CVE-2015-5600
129.25.11.147,22,CVE-2015-6564,6.9,Complete,Complete,Complete,Medium,Not required,None,264,,False,maxwell.chemistry.drexel.edu,OpenSSH,,https://cwe.mitre.org/data/definitions/264.html,https://nvd.nist.gov/vuln/detail/CVE-2015-6564
129.25.11.147,22,CVE-2018-15919,5.0,Partial,None,None,Low,Not required,None,200,,False,maxwell.chemistry.drexel.edu,OpenSSH,CWE-200: Exposure of Sensitive Information to an Unauthorized Actor,https://cwe.mitre.org/data/definitions/200.html,https://nvd.nist.gov/vuln/detail/CVE-2018-15919
129.25.11.147,22,CVE-2020-14145,,,,,,,,,,,maxwell.chemistry.drexel.edu,OpenSSH,,,
129.25.11.147,22,CVE-2015-5352,4.3,None,Partial,None,Medium,Not required,None,264,,False,maxwell.chemistry.drexel.edu,OpenSSH,,https://cwe.mitre.org/data/definitions/264.html,https://nvd.nist.gov/vuln/detail/CVE-2015-5352
129.25.11.147,22,CVE-2015-6563,1.9,None,Partial,None,Medium,Not required,None,20,,False,maxwell.chemistry.drexel.edu,OpenSSH,CWE-20: Improper Input Validation,https://cwe.mitre.org/data/definitions/20.html,https://nvd.nist.gov/vuln/detail/CVE-2015-6563
129.25.11.164,515,,,,,,,,,,,,maincopy.bioscience.drexel.edu,,,,
129.25.11.164,9002,,,,,,,,,,,,maincopy.bioscience.drexel.edu,,,,
129.25.11.164,8443,,,,,,,,,,,,maincopy.bioscience.drexel.edu,,,,
129.25.11.164,80,,,,,,,,,,,,maincopy.bioscience.drexel.edu,,,,
129.25.11.164,443,,,,,,,,,,,,maincopy.bioscience.drexel.edu,Canon printer web interface,,,
129.25.11.200,80,CVE-2019-11072,7.5,Partial,Partial,Partial,Low,Not required,None,190,,False,creesekeybox.student-life.drexel.edu,lighttpd,CWE-190: Integer Overflow or Wraparound,https://cwe.mitre.org/data/definitions/190.html,https://nvd.nist.gov/vuln/detail/CVE-2019-11072
129.25.11.200,80,CVE-2018-19052,0.0,???,???,???,???,???,None,CWE id is not defined for this vulnerability,,False,creesekeybox.student-life.drexel.edu,lighttpd,,,https://nvd.nist.gov/vuln/detail/CVE-2018-19052
129.25.11.200,5353,,,,,,,,,,,,creesekeybox.student-life.drexel.edu,,,,
129.25.11.200,22,CVE-2019-6111,5.8,None,Partial,Partial,Medium,Not required,None,20,46193.0,False,creesekeybox.student-life.drexel.edu,OpenSSH,CWE-20: Improper Input Validation,https://cwe.mitre.org/data/definitions/20.html,https://nvd.nist.gov/vuln/detail/CVE-2019-6111
129.25.11.200,22,CVE-2018-15919,5.0,Partial,None,None,Low,Not required,None,200,,False,creesekeybox.student-life.drexel.edu,OpenSSH,CWE-200: Exposure of Sensitive Information to an Unauthorized Actor,https://cwe.mitre.org/data/definitions/200.html,https://nvd.nist.gov/vuln/detail/CVE-2018-15919
